Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Engineering,Evening,High School diploma,,Associate's degree,Bachelor's degree,Artist,Musician,Yes,No,No,No,24,No,,,,,,,,,,,,,6.5%,2.4%,2.9%,0,0,1
Married,In-person,2,Medicine,Daytime,Master's degree,,PhD,Master's degree,Scientist,Researcher,No,Yes,Yes,Yes,26,Yes,,,,,,,,,,,,,7.5%,2.6%,3.1%,0,0,1
Divorced,Online,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,Yes,No,No,No,28,No,,,,,,,,,,,,,5%,2.3%,2.8%,0,0,1
Single,In-person,1,Law,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Psychologist,Social worker,No,Yes,Yes,Yes,29,Yes,,,,,,,,,,,,,4.5%,2.2%,2.6%,0,0,1
Married,Online,2,Art,Evening,High School diploma,,Master's degree,PhD,Dancer,Actor,Yes,No,No,No,32,No,,,,,,,,,,,,,6%,2.4%,2.9%,0,0,1
Divorced,In-person,3,History,Daytime,Bachelor's degree,,High School diploma,High School diploma,Athlete,Coach,No,Yes,Yes,Yes,35,Yes,,,,,,,,,,,,,7%,2.5%,3%,0,0,1
Single,Online,1,Environmental Science,Evening,High School diploma,,Associate's degree,Bachelor's degree,Environmentalist,Farmer,Yes,No,No,No,31,No,,,,,,,,,,,,,8%,2.7%,3.3%,0,0,1
Married,In-person,2,Music,Daytime,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,No,Yes,Yes,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,No,No,No,30,No,,,,,,,,,,,,,6%,2.5%,2.7%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,PhD,Professor,Lawyer,No,Yes,Yes,Yes,22,Yes,,,,,,,,,,,,,4.5%,2.8%,3.2%,0,0,1
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Secretary,Technician,No,No,Yes,No,27,No,,,,,,,,,,,,,3.5%,3.2%,3.5%,0,0,1
Divorced,Hybrid,3,Economics,Evening,PhD,,Bachelor's degree,Master's degree,Accountant,Businessman,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,5.5%,2.7%,3.0%,0,0,1
Single,Online,1,Medicine,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Artist,Chef,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,3.3%,0,0,1
Married,In-person,2,Law,Evening,Master's degree,,PhD,PhD,Scientist,Professor,No,Yes,Yes,Yes,28,Yes,,,,,,,,,,,,,3.5%,3.3%,3.6%,0,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,Yes,No,No,No,31,No,,,,,,,,,,,,,6%,2.5%,2.8%,0,0,1
Single,Online,1,Environmental Science,Evening,Associate's degree,,Master's degree,Master's degree,Environmentalist,Architect,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,4.5%,2.8%,3.1%,0,0,1
Married,In-person,2,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Counselor,Social worker,No,No,Yes,No,26,No,,,,,,,,,,,,,3.5%,3.2%,3.5%,0,0,1
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,PhD,PhD,Historian,Archaeologist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,5.5%,2.7%,3.0%,0,0,1
Single,Online,1,Mathematics,Daytime,Master's degree,,Bachelor's degree,Master's degree,Mathematician,Physicist,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.3%,0,0,1
Married,In-person,2,Art,Evening,PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Online,3,Psychology,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,1
Single,In-person,1,Nursing,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,Online,2,Engineering,Evening,PhD,,Bachelor's degree,Master's degree,Engineer,Doctor,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,4.5%,0,0,1
Divorced,In-person,3,Economics,Daytime,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0.5%,7%,5%,0,0,1
Single,Online,1,Mathematics,Daytime,High School diploma,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,0.2%,8%,5.5%,0,0,1
Married,In-person,2,History,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.1%,9%,6%,0,0,1
Divorced,Online,3,Sociology,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Professor,No,No,Yes,No,31,No,,,,,,,,,,,,,0.05%,10%,6.5%,0,0,1
Single,In-person,1,Art,Daytime,Bachelor's degree,,Master's degree,PhD,Artist,Writer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,0.02%,11%,7%,0,0,1
Married,Online,2,Physics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,No,No,Yes,No,28,No,,,,,,,,,,,,,0.01%,12%,7.5%,0,0,1
Divorced,In-person,3,Chemistry,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,0.005%,13%,8%,0,0,1
Single,Online,1,Biology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,24,No,,,,,,,,,,,,,0.002%,14%,8.5%,0,0,1
Married,In-person,2,Literature,Evening,Bachelor's degree,,Master's degree,PhD,Writer,Artist,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,3%,4%,1%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,High school diploma,Librarian,Carpenter,Yes,ADHD,Yes,Yes,23,Yes,,,,,,,,,,,,,6%,1%,6%,0,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,None,Yes,No,21,No,,,,,,,,,,,,,4%,3%,2%,0,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,Bachelor's degree,Master's degree,Lawyer,Judge,Yes,Dyslexia,No,Yes,27,Yes,,,,,,,,,,,,,3%,4%,3%,0,0,1
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High school diploma,Associate's degree,Engineer,Mechanic,No,ADHD,Yes,No,24,No,,,,,,,,,,,,,2%,5%,4%,0,0,1
Single,Online,1,Art,Evening,Master's degree,,PhD,Master's degree,Artist,Musician,Yes,None,Yes,Yes,23,Yes,,,,,,,,,,,,,6%,1%,6%,0,0,1
Married,In-person,2,Sociology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Social worker,Psychologist,No,Dyslexia,No,No,28,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Divorced,Hybrid,3,History,Evening,High school diploma,,Associate's degree,High school diploma,Historian,Archaeologist,Yes,ADHD,Yes,Yes,25,Yes,,,,,,,,,,,,,5%,2%,3%,0,0,1
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Environmentalist,Geologist,No,None,Yes,No,20,No,,,,,,,,,,,,,4%,3%,2%,0,0,1
Married,In-person,2,Political Science,Evening,High school diploma,,Bachelor's degree,Master's degree,Politician,Diplomat,Yes,Dys,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,4%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,7%,3%,1%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Chef,Pilot,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Single,Online,1,Education,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,2%,4%,0,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Scientist,Architect,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,3%,1%,0,0,1
Divorced,Hybrid,3,Law,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Police officer,Lawyer,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Single,Online,1,Engineering,Evening,High School diploma,,Bachelor's degree,Master's degree,Banker,Entrepreneur,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Married,In-person,2,Art,Daytime,Associate's degree,,High School diploma,High School diploma,Musician,Writer,No,No,Yes,No,27,No,,,,,,,,,,,,,4%,2%,4%,0,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,Master's degree,PhD,Researcher,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,3%,1%,0,0,1
Single,Online,1,Communication,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Journalist,Politician,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Historian,Archaeologist,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,Yes,Yes,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Online,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,No,No,No,25,No,,,,,,,,,,,,,6%,2.5%,2.7%,0,0,1
Single,In-person,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,3%,2.8%,2.9%,0,0,1
Married,Online,2,Economics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,4.5%,2.2%,2.6%,0,0,1
Divorced,In-person,3,Education,Daytime,High school diploma,,Bachelor's degree,Master's degree,Artist,Musician,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,2.3%,2.8%,0,0,1
Single,Online,1,Engineering,Daytime,Associate's degree,,High school diploma,High school diploma,Secretary,Mechanic,No,No,Yes,No,20,No,,,,,,,,,,,,,6%,2.5%,2.7%,0,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Professor,Scientist,No,Yes,Yes,Yes,22,Yes,,,,,,,,,,,,,3.5%,2.8%,3%,0,0,1
Divorced,Online,3,Sociology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Librarian,Writer,Yes,No,No,No,25,No,,,,,,,,,,,,,4%,2.2%,2.6%,0,0,1
Single,In-person,1,Law,Daytime,PhD,,Bachelor's degree,Master's degree,Psychologist,Social worker,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,5%,2.3%,2.7%,0,0,1
Married,Online,2,Environmental Science,Evening,High school diploma,,Master's degree,Bachelor's degree,Biologist,Chemist,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.5%,2.8%,0,0,1
Divorced,In-person,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Historian,Archaeologist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.3%,2.7%,0,0,1
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,2.8%,3%,0,0,1
Married,In-person,2,Physics,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5 trillion,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,No,Yes,Yes,Yes,22,Yes,,,,,,,,,,,,,4%,3%,1.8 trillion,0,0,1
Divorced,Online,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,No,No,No,25,No,,,,,,,,,,,,,6%,2.5%,2.2 trillion,0,0,1
Single,In-person,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Professor,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,3%,2.2%,2.8 trillion,0,0,1
Married,Online,2,Economics,Evening,PhD,,Bachelor's degree,PhD,Lawyer,CEO,No,No,Yes,No,27,Yes,,,,,,,,,,,,,4.5%,2.8%,2.3 trillion,0,0,1
Divorced,In-person,3,Marketing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Architect,Yes,Yes,No,Yes,30,No,,,,,,,,,,,,,5%,3%,2 trillion,0,0,1
Single,Online,1,Education,Evening,High School diploma,,Associate's degree,High School diploma,Librarian,Chef,No,No,Yes,No,24,Yes,,,,,,,,,,,,,3.5%,2.3%,2.6 trillion,0,0,1
Married,In-person,2,Sociology,Daytime,Master's degree,,PhD,Master's degree,Psychologist,Social worker,No,Yes,Yes,Yes,26,Yes,,,,,,,,,,,,,2.5%,2.1%,3 trillion,0,0,1
Divorced,Online,3,History,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Historian,Archaeologist,Yes,No,No,No,29,No,,,,,,,,,,,,,4%,2.5%,2.4 trillion,0,0,1
Single,In-person,1,Engineering,Daytime,PhD,,Bachelor's degree,PhD,Engineer,Scientist,No,Yes,Yes,Yes,21,Yes,,,,,,,,,,,,,3%,2%,2.7 trillion,0,0,1
Married,Online,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Doctor,Surgeon,No,No,Yes,No,28,Yes,,,,,,,,,,,,,2%,1.8%,3.2 trillion,0,0,1
Divorced,In-person,3,Law,Daytime,High School diploma,,High School diploma,Bachelor's degree,Lawyer,Judge,Yes,Yes,No,Yes,31,No,,,,,,,,,,,,,3.5%,2.2%,2.9 trillion,0,0,1
Single,Online,1,Environmental Science,Evening,Associate's degree,,High School diploma,Associate's degree,Environmentalist,Biologist,No,No,Yes,No,22,Yes,,,,,,,,,,,,,4%,2.5%,2.5 trillion,0,0,1
Married,In-person,2,Music,Daytime,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,1
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High school diploma,High school diploma,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,3.2%,$26,0,0,1
Single,Online,1,Sociology,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Artist,Musician,No,No,Yes,No,23,No,,,,,,,,,,,,,7%,2.7%,$24,0,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$29,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,24,No,,,,,,,,,,,,,6.5%,3.5%,$27,0,0,1
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,Master's degree,PhD,Biologist,Chemist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,2.5%,2.1%,$31,0,0,1
Married,In-person,2,Political Science,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Journalist,Photographer,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2.2%,$30,0,0,1
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,High school diploma,High school diploma,Fashion designer,Interior designer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.5%,$29,0,0,1
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Researcher,Analyst,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.7%,$27,0,0,1
Married,In-person,2,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0%,7%,$45,0,0,1
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Associate's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,1%,$50,0,0,1
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Dentist,Surgeon,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,0%,$55,0,0,1
Divorced,Hybrid,3,Engineering,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Architect,Professor,No,No,Yes,No,29,No,,,,,,,,,,,,,8%,8%,$60,0,0,1
Single,Online,1,Law,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,9%,9%,$65,0,0,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,35,No,,,,,,,,,,,,,10%,10%,$70,0,0,1
Divorced,Hybrid,3,History,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Historian,Librarian,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,11%,11%,$75,0,0,1
Single,Online,1,Mathematics,Daytime,Associate's degree,,High School diploma,High School diploma,Farmer,Carpenter,No,No,Yes,No,33,No,,,,,,,,,,,,,12%,12%,$80,0,0,1
Married,In-person,2,Physics,Evening,PhD,,Bachelor's degree,Bachelor's degree,Geologist,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,1%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Accountant,Business owner,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,1%,2%,0,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Sociology,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Engineer,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,2%,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,28,No,,,,,,,,,,,,,3%,4%,1%,0,0,1
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,In-person,2,Anthropology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Divorced,Hybrid,3,Political Science,Evening,High school diploma,,Bachelor's degree,Associate's degree,Accountant,Business owner,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,6%,1%,2%,0,0,1
Single,Online,1,Environmental Science,Daytime,PhD,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,32,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Public Health,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Engineer,Scientist,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,0,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,3.5%,2.8%,$27,0,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Associate's degree,Associate's degree,Chef,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,0,0,1
Single,Online,1,Education,Daytime,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,$22,0,0,1
Married,In-person,2,Medicine,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Doctor,Engineer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3.5%,2.8%,$27,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Artist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,0,0,1
Married,In-person,2,Law,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Judge,Politician,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2.5%,$22,0,0,1
