Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Nursing,Evening,Master's degree,,PhD,PhD,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,$28,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,7%,2.5%,$24,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,5%,2%,$26,1,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.5%,$23,1,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,PhD,Professor,Researcher,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,3%,$27,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Psychologist,Social worker,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,2.5%,$25,1,0,0
Single,Online,1,Linguistics,Evening,High School diploma,,Bachelor's degree,Master's degree,Translator,Writer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$24,1,0,0
Married,In-person,2,Environmental Science,Daytime,Associate's degree,,High School diploma,High School diploma,Gardener,Carpenter,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.5%,$21,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,Bachelor's degree,,Master's degree,PhD,Archaeologist,Geologist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,8%,3%,$26,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Accountant,Teacher,No,No,Yes,No,26,No,,,,,,,,,,,,,5.5%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,High school diploma,Doctor,Police officer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,2.3%,$21,1,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High school diploma,Associate's degree,Nurse,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,8%,2.7%,$26,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Lawyer,Accountant,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5.2%,2.9%,$27,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Teacher,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,6.8%,2.4%,$28,1,0,0
Single,Online,1,Environmental Science,Evening,High school diploma,,Bachelor's degree,High school diploma,Accountant,Teacher,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,9%,2.6%,$29,1,0,0
Married,In-person,2,Mathematics,Daytime,Associate's degree,,High school diploma,Associate's degree,Nurse,Engineer,No,No,Yes,No,28,No,,,,,,,,,,,,,5.7%,2.3%,$30,1,0,0
Divorced,Hybrid,3,Political Science,Evening,Bachelor's degree,,Master's degree,Bachelor's degree,Lawyer,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6.3%,2.1%,$31,1,0,0
Single,Online,1,Public Health,Daytime,Master's degree,,PhD,Master's degree,Engineer,Doctor,No,No,Yes,No,22,No,,,,,,,,,,,,,7.5%,2.4%,$32,1,0,0
Married,In-person,2,Anthropology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Professor,Yes,ADHD,Yes,Yes,23,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,None,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Dyslexia,Yes,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,ADHD,No,No,24,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Mathematics,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Professor,Yes,None,Yes,Yes,23,Yes,,,,,,,,,,,,,1%,11%,$65,1,0,0
Married,In-person,2,Art,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,Dyslexia,No,No,22,No,,,,,,,,,,,,,3%,12%,$70,1,0,0
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Engineer,Yes,ADHD,Yes,Yes,25,Yes,,,,,,,,,,,,,4%,13%,$75,1,0,0
Single,Online,1,Chemistry,Daytime,Master's degree,,Bachelor's degree,Bachelor's degree,Chef,Lawyer,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,14%,$80,1,0,0
Married,In-person,2,Geography,Evening,High school diploma,,Master's degree,PhD,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Associate's degree,High school diploma,Artist,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,Bachelor's degree,High school diploma,Librarian,Mechanic,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,High school diploma,,Master's degree,Bachelor's degree,Translator,Architect,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,11%,$65,1,0,0
Married,In-person,2,Anthropology,Daytime,Bachelor's degree,,High school diploma,PhD,Fashion designer,Pilot,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,12%,$70,1,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Associate's degree,,PhD,Master's degree,Biologist,Geologist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,3%,13%,$75,1,0,0
Single,Online,1,Public Health,Daytime,Master's degree,,Bachelor's degree,Bachelor's degree,Nutritionist,Pharmacist,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,14%,$80,1,0,0
Married,In-person,2,Political Science,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Associate's degree,Chef,Artist,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,Associate's degree,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Sociology,Evening,High school diploma,,Bachelor's degree,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Master's degree,,PhD,Bachelor's degree,Historian,Archaeologist,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,1,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,High school diploma,Associate's degree,Environmentalist,Farmer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,0
Married,In-person,2,Linguistics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Translator,Interpreter,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,3%,$70,1,0,0
Divorced,Hybrid,3,Art History,Evening,Associate's degree,,Master's degree,PhD,Curator,Art dealer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,0
Single,Online,1,Political Science,Daytime,Master's degree,,PhD,Master's degree,Politician,Diplomat,No,No,Yes,No,23,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Public Health,Evening,Bachelor's degree,,High school diploma,Associate's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Associate's degree,Librarian,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Dentist,Surgeon,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,PhD,Master's degree,Professor,Researcher,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Architect,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0%,7%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,PhD,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,31,No,,,,,,,,,,,,,0%,7%,$70,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's degree,,High School diploma,High School diploma,Translator,Interpreter,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,1%,6%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Associate's degree,Associate's degree,Mathematician,Statistician,No,No,Yes,No,25,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Astronomer,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,6%,3%,$22,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,$18,1,0,0
Single,Online,1,Nursing,Evening,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$21,1,0,0
Married,In-person,2,Economics,Daytime,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,7%,4%,$23,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,0.5%,$17,1,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Marketing,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$22,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,1%,$18,1,0,0
Single,Online,1,Engineering,Evening,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$21,1,0,0
Married,In-person,2,Art,Daytime,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,4%,$23,1,0,0
Divorced,Hybrid,3,Communication,Evening,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,0.5%,$17,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Sociology,Daytime,High school diploma,,Associate's degree,Associate's degree,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,Master's degree,PhD,Scientist,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,Political Science,Daytime,Associate's degree,,High school diploma,High school diploma,Teacher,Accountant,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Lawyer,Businessman,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,Mathematics,Evening,Bachelor's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Art History,Daytime,High school diploma,,Associate's degree,Associate's degree,Nurse,Police officer,No,No,Yes,No,24,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,Master's degree,PhD,Scientist,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,4.5%,2.8%,$28,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,3.2%,$24,1,0,0
Single,Online,1,Sociology,Daytime,High school diploma,,Associate's degree,Associate's degree,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2.5%,$26,1,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,Master's degree,PhD,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.2%,$32,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.8%,$28,1,0,0
Single,Online,1,Mathematics,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3.5%,2.2%,$35,1,0,0
Married,In-person,2,Art,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2.5%,$30,1,0,0
Divorced,Hybrid,3,Chemistry,Evening,Bachelor's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.2%,$26,1,0,0
Single,Online,1,Physics,Daytime,High school diploma,,Associate's degree,Associate's degree,Nurse,Police officer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2.5%,$28,1,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Nursing,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Doctor,Lawyer,No,None,Yes,No,23,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Economics,Evening,Associate's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Dyslexia,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,Bachelor's degree,,Master's degree,PhD,Professor,Scientist,No,None,Yes,No,21,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Sociology,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Architect,Yes,ADHD,Yes,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,Political Science,Daytime,Associate's degree,,High School diploma,High School diploma,Lawyer,Judge,No,None,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$60,1,0,0
Single,Online,1,Mathematics,Evening,Master's degree,,PhD,Master's degree,Scientist,Professor,Yes,Dyslexia,Yes,Yes,25,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,0
Married,In-person,2,History,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Librarian,No,None,Yes,No,22,No,,,,,,,,,,,,,4%,3%,$70,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Associate's degree,,High School diploma,High School diploma,Writer,Editor,Yes,ADHD,No,Yes,28,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,0
Single,Online,1,Physics,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Scientist,No,None,Yes,No,23,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Chemistry,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Doctor,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Dyslexia,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Architect,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,1%,6%,4.5%,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Firefighter,Yes,ADHD,Yes,Yes,28,Yes,,,,,,,,,,,,,0.5%,7%,5%,1,0,0
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Banker,No,None,Yes,No,21,No,,,,,,,,,,,,,0.2%,8%,5.5%,1,0,0
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Librarian,Professor,Yes,Dyslexia,No,Yes,24,Yes,,,,,,,,,,,,,0.1%,9%,6%,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,High School diploma,,PhD,Master's degree,Psychologist,Social worker,No,ADHD,Yes,No,27,No,,,,,,,,,,,,,0.05%,10%,6.5%,1,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,Yes,None,Yes,Yes,29,Yes,,,,,,,,,,,,,0.01%,11%,7%,1,0,0
Married,In-person,2,Chemistry,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,No,Dyslexia,No,No,30,No,,,,,,,,,,,,,0.005%,12%,7.5%,1,0,0
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,ADHD,Yes,Yes,31,Yes,,,,,,,,,,,,,0.002%,13%,8%,1,0,0
