Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,Associate's degree,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5%,3.2%,$26,0,0,0
Single,Online,1,Medicine,Daytime,Bachelor's degree,,Master's degree,PhD,Doctor,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,2.5%,1.8%,$35,0,0,0
Married,In-person,2,Law,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Architect,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$32,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Artist,Musician,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,2.7%,$29,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Researcher,Programmer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,1.5%,$40,0,0,0
Married,In-person,2,Environmental Science,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Biologist,Chemist,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,2%,$38,0,0,0
Divorced,Hybrid,3,History,Evening,High school diploma,,Associate's degree,Associate's degree,Librarian,Writer,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4.5%,2.5%,$36,0,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,27,No,,,,,,,,,,,,,1.5%,1.2%,$45,0,0,0
Married,In-person,2,Physics,Evening,High school diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Associate's Degree,High School Diploma,Nurse,Police Officer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,PhD,Master's Degree,Engineer,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Economics,Evening,Master's Degree,,Bachelor's Degree,PhD,Accountant,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Education,Daytime,High School Diploma,,High School Diploma,Associate's Degree,Teacher,Firefighter,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Medicine,Daytime,PhD,,Master's Degree,Bachelor's Degree,Doctor,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's Degree,,PhD,Master's Degree,Sociologist,Psychologist,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Art History,Daytime,High School Diploma,,Associate's Degree,High School Diploma,Artist,Writer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's Degree,,PhD,Master's Degree,Environmental Scientist,Biologist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Political Science,Evening,Master's Degree,,Bachelor's Degree,PhD,Politician,Diplomat,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Linguistics,Daytime,High School Diploma,,High School Diploma,Associate's Degree,Translator,Interpreter,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Music,Daytime,Bachelor's Degree,,PhD,Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4%,3%,$45,0,0,0
Single,Online,1,Marketing,Daytime,PhD,,Master's degree,PhD,CEO,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$55,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Dentist,No,No,Yes,No,31,No,,,,,,,,,,,,,1%,6%,$60,0,0,0
Single,Online,1,Engineering,Evening,High School diploma,,Bachelor's degree,Associate's degree,Pharmacist,Firefighter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$65,0,0,0
Married,In-person,2,Communication,Daytime,Master's degree,,High School diploma,PhD,Social worker,Architect,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,3%,$70,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,PhD,,Master's degree,Bachelor's degree,Biologist,Veterinarian,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,3%,4%,$75,0,0,0
Single,Online,1,Linguistics,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Writer,Musician,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,5%,$80,0,0,0
Married,In-person,2,Public Health,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Nutritionist,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,1%,6%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,3%,7%,0,0,0
Single,Online,1,Education,Daytime,High school diploma,,Associate's degree,Associate's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,7%,2%,4%,0,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Dentist,Surgeon,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,1%,3%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,3%,2%,0,0,0
Single,Online,1,Law,Evening,Master's degree,,PhD,Master's degree,Psychologist,Architect,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,2%,5%,0,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Bachelor's degree,Bachelor's degree,Biologist,Geologist,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,1%,6%,0,0,0
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,High school diploma,High school diploma,Historian,Archaeologist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,3%,7%,0,0,0
Single,Online,1,Mathematics,Daytime,High school diploma,,Associate's degree,Associate's degree,Social worker,Police officer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Physics,Evening,PhD,,Bachelor's degree,Bachelor's degree,Veterinarian,Zoologist,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Lawyer,Doctor,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,No,No,Yes,No,20,No,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Engineering,Evening,Bachelor's Degree,,PhD,Master's Degree,Professor,Scientist,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Economics,Daytime,Master's Degree,,High School Diploma,Bachelor's Degree,Artist,Musician,No,No,Yes,No,27,No,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Librarian,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Social Worker,Police Officer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,Communication,Daytime,Bachelor's Degree,,Master's Degree,PhD,Psychologist,Psychiatrist,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Marketing,Daytime,High School Diploma,,Associate's Degree,Bachelor's Degree,Interior Designer,Real Estate Agent,No,No,Yes,No,19,No,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,History,Evening,Bachelor's Degree,,PhD,Master's Degree,Historian,Archaeologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Environmental Science,Daytime,Master's Degree,,High School Diploma,Bachelor's Degree,Environmentalist,Biologist,No,No,Yes,No,28,No,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Linguistics,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Translator,Interpreter,No,No,Yes,No,20,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Political Science,Evening,Associate's Degree,,High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0.5%,7%,$45,0,0,0
Single,Online,1,Medicine,Daytime,High school diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,0.2%,8%,$50,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,Master's degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.1%,9%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,PhD,,Bachelor's degree,Associate's degree,Social worker,Counselor,No,No,Yes,No,29,No,,,,,,,,,,,,,0.05%,10%,$60,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Bachelor's degree,Architect,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,0.02%,11%,$65,0,0,0
Married,In-person,2,History,Daytime,Bachelor's degree,,High school diploma,High school diploma,Chef,Farmer,No,No,Yes,No,27,No,,,,,,,,,,,,,0.01%,12%,$70,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,High school diploma,,Bachelor's degree,Master's degree,Biologist,Chemist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,0.005%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,Associate's degree,,Master's degree,PhD,Librarian,Writer,No,No,Yes,No,21,No,,,,,,,,,,,,,0.002%,14%,$80,0,0,0
Married,In-person,2,Linguistics,Evening,PhD,,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Teacher,Police officer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,Master's degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Engineer,Accountant,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,1%,11%,$65,0,0,0
Married,In-person,2,Art,Daytime,High School diploma,,PhD,Master's degree,Artist,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,2%,12%,$70,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,High School diploma,Librarian,Historian,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,3%,13%,$75,0,0,0
Single,Online,1,Music,Daytime,Bachelor's degree,,Master's degree,PhD,Musician,Composer,No,No,Yes,No,33,No,,,,,,,,,,,,,4%,14%,$80,0,0,0
Married,In-person,2,Physics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Physicist,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Lawyer,Doctor,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,Yes,Yes,No,Yes,19,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,PhD,Master's Degree,Scientist,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Economics,Evening,Master's Degree,,Bachelor's Degree,High School Diploma,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Master's Degree,PhD,Librarian,Researcher,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Social Worker,Psychologist,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,Communication,Daytime,Bachelor's Degree,,PhD,Master's Degree,Journalist,Editor,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,History,Evening,High School Diploma,,Bachelor's Degree,PhD,Historian,Archaeologist,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,Political Science,Daytime,Associate's Degree,,High School Diploma,Bachelor's Degree,Politician,Diplomat,No,No,Yes,No,23,No,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Master's Degree,,Bachelor's Degree,High School Diploma,Translator,Interpreter,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,High School Diploma,,Master's Degree,PhD,Mathematician,Statistician,No,No,Yes,No,22,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Geography,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Lawyer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Engineering,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Engineer,Architect,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,3%,$40,0,0,0
Divorced,Hybrid,3,Economics,Evening,Associate's degree,,High school diploma,High school diploma,Accountant,Business owner,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,3%,4%,$45,0,0,0
Single,Online,1,Education,Daytime,Bachelor's degree,,Master's degree,PhD,Teacher,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$50,0,0,0
Married,In-person,2,Medicine,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Doctor,Nurse,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Social worker,Psychologist,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$60,0,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,PhD,Master's degree,Environmentalist,Biologist,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,$65,0,0,0
Married,In-person,2,History,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Historian,Archaeologist,No,No,Yes,No,28,No,,,,,,,,,,,,,4%,3%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Associate's degree,,High school diploma,High school diploma,Translator,Writer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,3%,4%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,22,No,,,,,,,,,,,,,5%,2%,$80,0,0,0
Married,In-person,2,Art,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Economics,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,27,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Marketing,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Engineering,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Art,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Music,Daytime,Bachelor's Degree,,Master's Degree,Doctorate,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,0
