region,imd_band,age_band,studied_credits,gender,disability,Probability
East Midlands Region,20-30%,0-35,60,1,1,0
North Western Region,70-80%,0-35,60,1,1,0
London Region,20-30%,35-55,90,1,1,0
South Region,60-70%,35-55,120,1,1,0
Wales,30-40%,35-55,270,1,1,0
London Region,50-60%,0-35,120,1,1,0
North Western Region,30-40%,0-35,30,1,1,0
South East Region,70-80%,0-35,60,1,1,0
East Midlands Region,90-100%,35-55,90,1,1,0
South West Region,20-30%,35-55,140,1,1,0
East Midlands Region,80-90%,35-55,90,1,1,0
North Western Region,90-100%,35-55,120,1,1,0
Scotland,0-10%,35-55,120,1,1,0
Wales,40-50%,35-55,60,1,1,0
South Region,80-90%,0-35,120,1,1,0
East Midlands Region,20-30%,35-55,60,1,1,0
Scotland,60-70%,0-35,180,1,1,0
North Western Region,50-60%,35-55,60,1,1,0
Yorkshire Region,40-50%,0-35,130,1,1,0
Yorkshire Region,30-40%,0-35,60,1,1,0
Yorkshire Region,10-20,0-35,60,1,1,0
West Midlands Region,60-70%,0-35,60,1,1,0
North Region,90-100%,35-55,90,1,1,0
South Region,30-40%,0-35,200,1,1,0
Scotland,50-60%,0-35,60,1,1,0
East Anglian Region,60-70%,0-35,115,1,1,0
London Region,50-60%,55<=,60,1,1,0
North Region,20-30%,0-35,60,1,1,0
East Anglian Region,30-40%,0-35,60,1,1,0
West Midlands Region,20-30%,35-55,60,1,1,0
North Region,10-20,0-35,60,1,1,0
South East Region,70-80%,35-55,120,1,1,0
West Midlands Region,90-100%,0-35,60,1,1,0
South East Region,20-30%,0-35,120,1,1,0
London Region,40-50%,0-35,250,1,1,0
East Midlands Region,50-60%,0-35,120,1,1,0
East Anglian Region,20-30%,0-35,60,1,1,0
North Western Region,20-30%,0-35,60,1,1,0
Wales,70-80%,0-35,60,1,1,0
North Western Region,0-10%,0-35,60,1,1,0
South East Region,10-20,0-35,135,1,1,0
Wales,70-80%,35-55,60,1,1,0
West Midlands Region,60-70%,0-35,120,1,1,0
London Region,0-10%,35-55,70,1,1,0
West Midlands Region,20-30%,0-35,115,1,1,0
Wales,40-50%,0-35,160,1,1,0
South West Region,80-90%,0-35,30,1,1,0
Yorkshire Region,50-60%,0-35,60,1,1,0
Scotland,60-70%,55<=,30,1,1,0
South Region,80-90%,0-35,45,1,1,0
North Western Region,50-60%,35-55,60,1,1,0
West Midlands Region,10-20,35-55,60,1,1,0
Wales,80-90%,0-35,30,1,1,0
Scotland,10-20,0-35,60,1,1,0
West Midlands Region,90-100%,0-35,60,1,1,0
Wales,90-100%,55<=,120,1,1,0
East Midlands Region,90-100%,0-35,210,1,1,0
South West Region,40-50%,0-35,60,1,1,0
Yorkshire Region,20-30%,0-35,175,1,1,0
North Western Region,70-80%,0-35,30,1,1,0
West Midlands Region,10-20,35-55,90,1,1,0
South Region,80-90%,35-55,60,1,1,0
Scotland,30-40%,0-35,255,1,1,0
South Region,30-40%,0-35,90,1,1,0
Wales,0-10%,0-35,60,1,1,0
West Midlands Region,50-60%,0-35,90,1,1,0
South East Region,30-40%,35-55,120,1,1,0
North Region,60-70%,0-35,60,1,1,0
Scotland,10-20,55<=,90,1,1,0
South West Region,50-60%,0-35,60,1,1,0
West Midlands Region,30-40%,0-35,60,1,1,0
South West Region,60-70%,35-55,90,1,1,0
West Midlands Region,40-50%,35-55,60,1,1,0
East Anglian Region,0-10%,0-35,120,1,1,0
Wales,50-60%,0-35,60,1,1,0
Scotland,80-90%,0-35,60,1,1,0
North Western Region,0-10%,0-35,120,1,1,0
London Region,10-20,0-35,60,1,1,0
East Anglian Region,0-10%,0-35,90,1,1,0
West Midlands Region,50-60%,0-35,30,1,1,0
South West Region,70-80%,35-55,60,1,1,0
London Region,20-30%,0-35,60,1,1,0
North Western Region,40-50%,0-35,60,1,1,0
East Midlands Region,60-70%,0-35,60,1,1,0
East Midlands Region,20-30%,35-55,200,1,1,0
North Western Region,80-90%,0-35,30,1,1,0
South Region,20-30%,35-55,210,1,1,0
South Region,10-20,35-55,360,1,1,0
Scotland,70-80%,35-55,60,1,1,0
South Region,20-30%,0-35,60,1,1,0
South East Region,90-100%,55<=,60,1,1,0
South West Region,30-40%,0-35,120,1,1,0
North Western Region,0-10%,0-35,150,1,1,0
London Region,0-10%,0-35,60,1,1,0
North Region,80-90%,35-55,60,1,1,0
West Midlands Region,80-90%,0-35,90,1,1,0
North Western Region,50-60%,0-35,90,1,1,0
Wales,80-90%,0-35,120,1,1,0
South Region,30-40%,0-35,120,1,1,0
Scotland,80-90%,35-55,250,1,1,0
South Region,90-100%,0-35,60,1,1,0
Wales,30-40%,0-35,60,1,1,0
East Anglian Region,20-30%,0-35,60,1,1,0
North Western Region,10-20,55<=,120,1,1,0
Wales,40-50%,0-35,90,1,1,0
Yorkshire Region,50-60%,0-35,30,1,1,0
Scotland,50-60%,35-55,120,1,1,0
West Midlands Region,10-20,0-35,120,1,1,0
London Region,10-20,0-35,60,1,1,0
London Region,60-70%,0-35,120,1,1,0
North Region,30-40%,55<=,120,1,1,0
East Anglian Region,20-30%,0-35,120,1,1,0
Scotland,0-10%,0-35,120,1,1,0
North Western Region,0-10%,0-35,120,1,1,0
London Region,10-20,0-35,90,1,1,0
South Region,0-10%,55<=,180,1,1,0
North Western Region,90-100%,0-35,120,1,1,0
North Western Region,30-40%,0-35,60,1,1,0
East Anglian Region,80-90%,35-55,60,1,1,0
South Region,30-40%,0-35,60,1,1,0
North Western Region,40-50%,0-35,60,1,1,0
Scotland,10-20,35-55,40,1,1,0
West Midlands Region,10-20,0-35,120,1,1,0
London Region,40-50%,0-35,60,1,1,0
Wales,30-40%,0-35,120,1,1,0
East Midlands Region,30-40%,0-35,60,1,1,0
London Region,80-90%,0-35,90,1,1,0
North Western Region,30-40%,0-35,120,1,1,0
London Region,50-60%,0-35,60,1,1,0
London Region,10-20,0-35,120,1,1,0
Wales,20-30%,0-35,210,1,1,0
Yorkshire Region,20-30%,0-35,180,1,1,0
South West Region,40-50%,55<=,60,1,1,0
North Western Region,90-100%,0-35,130,1,1,0
South East Region,10-20,0-35,90,1,1,0
Wales,0-10%,0-35,210,1,1,0
West Midlands Region,10-20,0-35,60,1,1,0
Scotland,20-30%,0-35,60,1,1,0
North Western Region,50-60%,35-55,60,1,1,0
North Western Region,10-20,0-35,100,1,1,0
West Midlands Region,0-10%,35-55,60,1,1,0
South East Region,40-50%,0-35,90,1,1,0
East Midlands Region,40-50%,0-35,135,1,1,0
East Midlands Region,50-60%,0-35,30,1,1,0
West Midlands Region,0-10%,0-35,60,1,1,0
Wales,50-60%,35-55,60,1,1,0
South Region,0-10%,0-35,90,1,1,0
Scotland,10-20,0-35,30,1,1,0
West Midlands Region,50-60%,0-35,60,1,1,0
East Anglian Region,20-30%,0-35,120,1,1,0
North Western Region,90-100%,0-35,60,1,1,0
London Region,70-80%,0-35,60,1,1,0
West Midlands Region,60-70%,0-35,90,1,1,0
East Anglian Region,70-80%,0-35,60,1,1,0
Wales,40-50%,0-35,60,1,1,0
Yorkshire Region,20-30%,0-35,60,1,1,0
South Region,90-100%,0-35,90,1,1,0
West Midlands Region,80-90%,0-35,60,1,1,0
West Midlands Region,0-10%,0-35,60,1,1,0
East Midlands Region,80-90%,0-35,60,1,1,0
West Midlands Region,10-20,0-35,60,1,1,0
South West Region,70-80%,0-35,180,1,1,0
Wales,60-70%,35-55,60,1,1,0
West Midlands Region,70-80%,0-35,60,1,1,0
West Midlands Region,20-30%,0-35,120,1,1,0
West Midlands Region,30-40%,0-35,40,1,1,0
Wales,20-30%,0-35,120,1,1,0
South West Region,20-30%,35-55,60,1,1,0
East Midlands Region,30-40%,0-35,360,1,1,0
East Anglian Region,80-90%,55<=,60,1,1,0
West Midlands Region,30-40%,0-35,60,1,1,0
London Region,20-30%,0-35,60,1,1,0
Scotland,40-50%,0-35,30,1,1,0
South Region,50-60%,0-35,60,1,1,0
North Western Region,20-30%,35-55,60,1,1,0
East Anglian Region,50-60%,0-35,280,1,1,0
Yorkshire Region,0-10%,0-35,220,1,1,0
Yorkshire Region,30-40%,0-35,120,1,1,0
North Western Region,60-70%,35-55,90,1,1,0
West Midlands Region,50-60%,0-35,90,1,1,0
East Midlands Region,60-70%,35-55,120,1,1,0
West Midlands Region,20-30%,0-35,60,1,1,0
Wales,50-60%,35-55,70,1,1,0
East Midlands Region,30-40%,0-35,60,1,1,0
Yorkshire Region,0-10%,35-55,60,1,1,0
East Anglian Region,10-20,35-55,60,1,1,0
East Anglian Region,30-40%,0-35,130,1,1,0
Scotland,60-70%,35-55,120,1,1,0
London Region,70-80%,0-35,30,1,1,0
Wales,20-30%,55<=,60,1,1,0
London Region,80-90%,35-55,120,1,1,0
West Midlands Region,40-50%,0-35,120,1,1,0
Scotland,70-80%,0-35,60,1,1,0
West Midlands Region,0-10%,0-35,90,1,1,0
West Midlands Region,90-100%,0-35,60,1,1,0
South West Region,10-20,35-55,60,1,1,0
South West Region,90-100%,0-35,30,1,1,0
North Western Region,30-40%,35-55,150,1,1,0
North Region,80-90%,0-35,120,1,1,0
Ireland,30-40%,0-35,30,1,1,0
London Region,90-100%,0-35,175,1,1,0
Yorkshire Region,90-100%,0-35,210,1,1,0
West Midlands Region,90-100%,0-35,120,1,1,0
North Region,10-20,0-35,90,1,1,0
South East Region,90-100%,0-35,120,1,1,0
West Midlands Region,0-10%,0-35,60,1,1,0
West Midlands Region,10-20,0-35,60,1,1,0
South Region,30-40%,35-55,205,1,1,0
Scotland,20-30%,35-55,90,1,1,0
North Western Region,60-70%,35-55,30,1,1,0
North Western Region,40-50%,35-55,90,1,1,0
South Region,30-40%,35-55,70,1,1,0
South Region,80-90%,0-35,45,1,1,0
Wales,80-90%,0-35,75,1,1,0
London Region,30-40%,0-35,30,1,1,0
South Region,60-70%,0-35,90,1,1,0
London Region,50-60%,0-35,180,1,1,0
Scotland,40-50%,0-35,195,1,1,0
North Western Region,60-70%,35-55,240,1,1,0
South West Region,20-30%,0-35,30,1,1,0
East Anglian Region,0-10%,35-55,120,1,1,0
East Midlands Region,20-30%,0-35,60,1,1,0
North Western Region,30-40%,35-55,60,1,1,0
South Region,50-60%,0-35,90,1,1,0
East Anglian Region,20-30%,35-55,30,1,1,0
East Midlands Region,30-40%,0-35,150,1,1,0
East Midlands Region,80-90%,0-35,60,1,1,0
Ireland,90-100%,35-55,240,1,1,0
South West Region,30-40%,0-35,30,1,1,0
Scotland,70-80%,0-35,60,1,1,0
North Region,10-20,0-35,70,1,1,0
West Midlands Region,50-60%,55<=,120,1,1,0
South West Region,90-100%,0-35,60,1,1,0
East Midlands Region,60-70%,0-35,360,1,1,0
South West Region,30-40%,0-35,60,1,1,0
Scotland,20-30%,35-55,120,1,1,0
London Region,20-30%,0-35,300,1,1,0
North Western Region,20-30%,0-35,60,1,1,0
North Western Region,0-10%,35-55,60,1,1,0
Scotland,10-20,0-35,75,1,1,0
London Region,30-40%,0-35,90,1,1,0
North Western Region,80-90%,0-35,160,1,1,0
North Western Region,0-10%,35-55,40,1,1,0
London Region,0-10%,35-55,40,1,1,0
East Midlands Region,70-80%,0-35,90,1,1,0
North Region,70-80%,0-35,100,1,1,0
London Region,10-20,35-55,120,1,1,0
East Midlands Region,80-90%,35-55,120,1,1,0
Scotland,30-40%,35-55,115,1,1,0
East Anglian Region,30-40%,55<=,270,1,1,0
South West Region,50-60%,0-35,75,1,1,0
London Region,60-70%,55<=,100,1,1,0
Yorkshire Region,50-60%,0-35,30,1,1,0
Yorkshire Region,60-70%,0-35,105,1,1,0
East Anglian Region,50-60%,35-55,60,1,1,0
London Region,30-40%,35-55,200,1,1,0
Yorkshire Region,80-90%,35-55,120,1,1,0
South East Region,30-40%,35-55,30,1,1,0
London Region,0-10%,0-35,330,1,1,0
London Region,90-100%,0-35,120,1,1,0
North Western Region,60-70%,35-55,60,1,1,0
North Western Region,90-100%,0-35,180,1,1,0
Scotland,30-40%,0-35,120,1,1,0
London Region,90-100%,0-35,60,1,1,0
Yorkshire Region,50-60%,35-55,60,1,1,0
East Midlands Region,40-50%,0-35,60,1,1,0
London Region,50-60%,0-35,60,1,1,0
East Midlands Region,0-10%,0-35,60,1,1,0
South East Region,50-60%,35-55,120,1,1,0
South East Region,20-30%,0-35,60,1,1,0
North Western Region,50-60%,35-55,60,1,1,0
Wales,30-40%,35-55,120,1,1,0
London Region,40-50%,0-35,30,1,1,0
South East Region,40-50%,0-35,60,1,1,0
South West Region,0-10%,0-35,150,1,1,0
South Region,20-30%,35-55,120,1,1,0
South Region,40-50%,0-35,250,1,1,0
South West Region,30-40%,35-55,60,1,1,0
London Region,70-80%,0-35,90,1,1,0
West Midlands Region,80-90%,0-35,120,1,1,0
Ireland,40-50%,55<=,90,1,1,0
Wales,80-90%,55<=,90,1,1,0
North Western Region,40-50%,0-35,120,1,1,0
North Region,40-50%,0-35,60,1,1,0
North Region,90-100%,0-35,75,1,1,0
Scotland,0-10%,35-55,60,1,1,0
East Midlands Region,70-80%,35-55,60,1,1,0
South Region,10-20,0-35,90,1,1,0
South Region,40-50%,0-35,60,1,1,0
Ireland,60-70%,0-35,60,1,1,0
North Western Region,0-10%,35-55,80,1,1,0
West Midlands Region,50-60%,0-35,120,1,1,0
Wales,20-30%,35-55,60,1,1,0
Ireland,70-80%,0-35,60,1,1,0
Wales,10-20,0-35,30,1,1,0
Scotland,20-30%,35-55,210,1,1,0
East Midlands Region,10-20,0-35,180,1,1,0
London Region,10-20,0-35,60,1,1,0
Yorkshire Region,50-60%,0-35,60,1,1,0
North Western Region,30-40%,0-35,150,1,1,0
Wales,50-60%,55<=,60,1,1,0
Wales,10-20,0-35,120,1,1,0
Scotland,20-30%,0-35,90,1,1,0
East Anglian Region,10-20,0-35,30,1,1,0
East Midlands Region,40-50%,35-55,170,1,1,0
South East Region,10-20,0-35,60,1,1,0
East Midlands Region,20-30%,0-35,60,1,1,0
South West Region,20-30%,0-35,50,1,1,0
South West Region,90-100%,35-55,120,1,1,0
Scotland,50-60%,0-35,120,1,1,0
West Midlands Region,60-70%,35-55,300,1,1,0
Scotland,40-50%,35-55,90,1,1,0
London Region,0-10%,0-35,75,1,1,0
East Midlands Region,50-60%,35-55,90,1,1,0
East Midlands Region,10-20,0-35,60,1,1,0
London Region,20-30%,35-55,180,1,1,0
Scotland,10-20,35-55,60,1,1,0
South Region,30-40%,35-55,120,1,1,0
London Region,20-30%,0-35,60,1,1,0
South Region,90-100%,0-35,120,1,1,0
Scotland,80-90%,0-35,60,1,1,0
North Region,10-20,0-35,120,1,1,0
Yorkshire Region,60-70%,0-35,60,1,1,0
London Region,30-40%,0-35,240,1,1,0
West Midlands Region,80-90%,35-55,240,1,1,0
London Region,70-80%,0-35,195,1,1,0
East Anglian Region,90-100%,0-35,60,1,1,0
South West Region,90-100%,0-35,90,1,1,0
London Region,80-90%,0-35,120,1,1,0
South Region,20-30%,35-55,60,1,1,0
Scotland,90-100%,0-35,60,1,1,0
Ireland,0-10%,0-35,60,1,1,0
Wales,40-50%,35-55,30,1,1,0
South West Region,80-90%,0-35,30,1,1,0
South Region,40-50%,0-35,120,1,1,0
East Anglian Region,60-70%,0-35,40,1,1,0
South Region,0-10%,0-35,120,1,1,0
East Anglian Region,0-10%,0-35,120,1,1,0
East Midlands Region,50-60%,0-35,30,1,1,0
Wales,90-100%,35-55,120,1,1,0
South West Region,0-10%,35-55,60,1,1,0
West Midlands Region,0-10%,35-55,60,1,1,0
South East Region,30-40%,0-35,50,1,1,0
London Region,0-10%,0-35,60,1,1,0
Yorkshire Region,20-30%,0-35,120,1,1,0
North Region,20-30%,35-55,60,1,1,0
North Western Region,30-40%,0-35,120,1,1,0
East Midlands Region,60-70%,35-55,100,1,1,0
Wales,10-20,0-35,175,1,1,0
London Region,30-40%,55<=,60,1,1,0
East Anglian Region,40-50%,35-55,210,1,1,0
South West Region,30-40%,0-35,60,1,1,0
East Midlands Region,60-70%,35-55,60,1,1,0
East Midlands Region,40-50%,0-35,90,1,1,0
North Region,60-70%,0-35,140,1,1,0
North Western Region,20-30%,0-35,270,1,1,0
South East Region,50-60%,0-35,120,1,1,0
West Midlands Region,20-30%,35-55,120,1,1,0
West Midlands Region,30-40%,0-35,120,1,1,0
East Midlands Region,30-40%,35-55,60,1,1,0
East Anglian Region,40-50%,35-55,60,1,1,0
East Anglian Region,90-100%,0-35,60,1,1,0
North Western Region,40-50%,0-35,70,1,1,0
Wales,80-90%,0-35,60,1,1,0
North Western Region,20-30%,0-35,30,1,1,0
Wales,0-10%,0-35,120,1,1,0
Wales,30-40%,35-55,40,1,1,0
East Anglian Region,10-20,35-55,60,1,1,0
South West Region,30-40%,0-35,60,1,1,0
East Anglian Region,40-50%,0-35,120,1,1,0
London Region,80-90%,0-35,120,1,1,0
North Western Region,0-10%,0-35,205,1,1,0
Wales,10-20,0-35,30,1,1,0
Yorkshire Region,70-80%,0-35,90,1,1,0
South West Region,50-60%,0-35,60,1,1,0
East Anglian Region,30-40%,35-55,60,1,1,0
London Region,90-100%,0-35,90,1,1,0
Yorkshire Region,50-60%,0-35,140,1,1,0
West Midlands Region,40-50%,0-35,120,1,1,0
South Region,40-50%,35-55,30,1,1,0
South Region,0-10%,35-55,60,1,1,0
West Midlands Region,60-70%,0-35,120,1,1,0
Wales,60-70%,0-35,90,1,1,0
Scotland,10-20,0-35,30,1,1,0
Scotland,20-30%,55<=,60,1,1,0
North Western Region,10-20,0-35,90,1,1,0
South West Region,20-30%,35-55,60,1,1,0
West Midlands Region,90-100%,0-35,30,1,1,0
East Midlands Region,70-80%,0-35,80,1,1,0
West Midlands Region,70-80%,0-35,120,1,1,0
West Midlands Region,40-50%,0-35,60,1,1,0
Scotland,40-50%,35-55,120,1,1,0
East Midlands Region,80-90%,35-55,105,1,1,0
South West Region,70-80%,0-35,60,1,1,0
South West Region,30-40%,0-35,120,1,1,0
East Midlands Region,20-30%,0-35,120,1,1,0
South West Region,80-90%,0-35,60,1,1,0
Scotland,20-30%,0-35,60,1,1,0
Ireland,70-80%,35-55,60,1,1,0
North Western Region,20-30%,0-35,75,1,1,0
East Midlands Region,30-40%,35-55,45,1,1,0
South Region,40-50%,35-55,90,1,1,0
Wales,50-60%,35-55,60,1,1,0
South East Region,50-60%,0-35,180,1,1,0
West Midlands Region,80-90%,35-55,120,1,1,0
North Western Region,40-50%,0-35,100,1,1,0
West Midlands Region,70-80%,0-35,30,1,1,0
South West Region,70-80%,35-55,60,1,1,0
Scotland,10-20,0-35,60,1,1,0
Scotland,70-80%,0-35,120,1,1,0
Scotland,90-100%,35-55,120,1,1,0
London Region,40-50%,0-35,30,1,1,0
London Region,90-100%,0-35,120,1,1,0
South Region,60-70%,0-35,120,1,1,0
East Midlands Region,40-50%,0-35,205,1,1,0
South West Region,20-30%,0-35,60,1,1,0
London Region,40-50%,0-35,60,1,1,0
Scotland,40-50%,35-55,60,1,1,0
Scotland,70-80%,35-55,120,1,1,0
South West Region,40-50%,0-35,60,1,1,0
South Region,10-20,0-35,30,1,1,0
South Region,30-40%,0-35,60,1,1,0
South Region,30-40%,0-35,60,1,1,0
Scotland,20-30%,0-35,120,1,1,0
North Western Region,60-70%,35-55,45,1,1,0
South East Region,20-30%,0-35,30,1,1,0
South Region,60-70%,35-55,330,1,1,0
Yorkshire Region,90-100%,0-35,60,1,1,0
South West Region,0-10%,55<=,120,1,1,0
East Anglian Region,30-40%,0-35,60,1,1,0
North Region,80-90%,35-55,120,1,1,0
North Western Region,80-90%,35-55,330,1,1,0
South East Region,20-30%,35-55,180,1,1,0
South East Region,50-60%,35-55,150,1,1,0
London Region,0-10%,35-55,170,1,1,0
South Region,20-30%,0-35,60,1,1,0
South East Region,90-100%,35-55,60,1,1,0
Wales,50-60%,0-35,45,1,1,0
Scotland,0-10%,35-55,90,1,1,0
Wales,10-20,0-35,100,1,1,0
London Region,40-50%,0-35,60,1,1,0
Scotland,10-20,35-55,60,1,1,0
North Western Region,50-60%,35-55,60,1,1,0
East Midlands Region,30-40%,0-35,90,1,1,0
London Region,20-30%,0-35,150,1,1,0
Wales,90-100%,0-35,90,1,1,0
West Midlands Region,0-10%,35-55,30,1,1,0
East Anglian Region,40-50%,35-55,60,1,1,0
London Region,30-40%,0-35,60,1,1,0
Wales,0-10%,0-35,240,1,1,0
West Midlands Region,90-100%,0-35,300,1,1,0
Scotland,50-60%,0-35,60,1,1,0
South West Region,30-40%,35-55,60,1,1,0
Wales,90-100%,35-55,60,1,1,0
Scotland,0-10%,35-55,90,1,1,0
Yorkshire Region,50-60%,0-35,60,1,1,0
East Midlands Region,30-40%,35-55,45,1,1,0
Wales,40-50%,0-35,120,1,1,0
South Region,90-100%,0-35,60,1,1,0
London Region,30-40%,35-55,60,1,1,0
East Anglian Region,80-90%,0-35,60,1,1,0
South East Region,60-70%,0-35,120,1,1,0
East Midlands Region,0-10%,0-35,120,1,1,0
South Region,60-70%,0-35,120,1,1,0
London Region,80-90%,35-55,60,1,1,0
Scotland,90-100%,0-35,60,1,1,0
Scotland,50-60%,35-55,90,1,1,0
South Region,60-70%,35-55,90,1,1,0
South Region,50-60%,0-35,120,1,1,0
South East Region,80-90%,35-55,120,1,1,0
East Anglian Region,30-40%,0-35,120,1,1,0
South East Region,40-50%,0-35,60,1,1,0
Scotland,70-80%,35-55,60,1,1,0
Yorkshire Region,60-70%,0-35,60,1,1,0
Yorkshire Region,0-10%,35-55,60,1,1,0
London Region,0-10%,0-35,120,1,1,0
East Midlands Region,30-40%,35-55,30,1,1,0
London Region,10-20,55<=,180,1,1,0
Scotland,10-20,0-35,60,1,1,0
South East Region,80-90%,0-35,60,1,1,0
London Region,40-50%,0-35,60,1,1,0
East Midlands Region,90-100%,35-55,30,1,1,0
East Anglian Region,70-80%,55<=,45,1,1,0
Yorkshire Region,10-20,0-35,90,1,1,0
North Western Region,60-70%,0-35,60,1,1,0
South West Region,20-30%,35-55,60,1,1,0
Scotland,40-50%,0-35,120,1,1,0
South West Region,70-80%,0-35,30,1,1,0
Wales,70-80%,0-35,60,1,1,0
North Region,20-30%,0-35,60,1,1,0
South East Region,0-10%,0-35,60,1,1,0
North Western Region,20-30%,35-55,60,1,1,0
South East Region,70-80%,55<=,250,1,1,0
West Midlands Region,30-40%,0-35,90,1,1,0
Scotland,10-20,0-35,60,1,1,0
South West Region,60-70%,0-35,60,1,1,0
Wales,70-80%,35-55,180,1,1,0
Ireland,20-30%,0-35,60,1,1,0
North Western Region,60-70%,35-55,60,1,1,0
South East Region,50-60%,35-55,90,1,1,0
Wales,60-70%,0-35,120,1,1,0
South East Region,0-10%,0-35,60,1,1,0
North Western Region,30-40%,0-35,60,1,1,0
East Anglian Region,90-100%,35-55,120,1,1,0
South Region,60-70%,55<=,180,1,1,0
East Midlands Region,80-90%,0-35,150,1,1,0
North Western Region,90-100%,0-35,90,1,1,0
London Region,50-60%,35-55,60,1,1,0
London Region,70-80%,0-35,180,1,1,0
North Region,80-90%,0-35,60,1,1,0
London Region,30-40%,35-55,90,1,1,0
Scotland,90-100%,0-35,150,1,1,0
South Region,80-90%,0-35,60,1,1,0
East Anglian Region,70-80%,0-35,120,1,1,0
Scotland,20-30%,0-35,60,1,1,0
Wales,0-10%,35-55,150,1,1,0
East Midlands Region,20-30%,35-55,100,1,1,0
South Region,80-90%,0-35,90,1,1,0
Scotland,60-70%,35-55,120,1,1,0
London Region,70-80%,0-35,120,1,1,0
East Anglian Region,70-80%,0-35,30,1,1,0
South West Region,70-80%,0-35,170,1,1,0
South Region,20-30%,0-35,120,1,1,0
North Western Region,80-90%,0-35,60,1,1,0
Yorkshire Region,60-70%,55<=,90,1,1,0
East Anglian Region,40-50%,0-35,90,1,1,0
Scotland,60-70%,0-35,120,1,1,0
West Midlands Region,40-50%,0-35,60,1,1,0
East Anglian Region,10-20,35-55,180,1,1,0
Scotland,60-70%,35-55,60,1,1,0
South West Region,0-10%,0-35,210,1,1,0
East Anglian Region,70-80%,0-35,60,1,1,0
South West Region,70-80%,0-35,30,1,1,0
South Region,30-40%,0-35,60,1,1,0
East Anglian Region,50-60%,0-35,30,1,1,0
West Midlands Region,20-30%,0-35,270,1,1,0
Scotland,10-20,0-35,120,1,1,0
West Midlands Region,60-70%,35-55,60,1,1,0
South Region,60-70%,0-35,120,1,1,0
East Anglian Region,0-10%,0-35,60,1,1,0
Wales,80-90%,0-35,90,1,1,0
Wales,0-10%,0-35,30,1,1,0
Scotland,40-50%,0-35,90,1,1,0
South East Region,0-10%,0-35,90,1,1,0
Scotland,70-80%,55<=,60,1,1,0
North Western Region,20-30%,0-35,170,1,1,0
London Region,60-70%,0-35,60,1,1,0
West Midlands Region,30-40%,0-35,180,1,1,0
South West Region,20-30%,0-35,60,1,1,0
South Region,30-40%,0-35,105,1,1,0
Scotland,40-50%,0-35,60,1,1,0
South West Region,60-70%,0-35,150,1,1,0
North Region,90-100%,0-35,60,1,1,0
North Western Region,40-50%,0-35,90,1,1,0
Scotland,40-50%,0-35,120,1,1,0
London Region,90-100%,0-35,120,1,1,0
Ireland,60-70%,35-55,60,1,1,0
South West Region,40-50%,35-55,90,1,1,0
South Region,50-60%,0-35,30,1,1,0
North Region,50-60%,0-35,30,1,1,0
Scotland,0-10%,0-35,60,1,1,0
East Midlands Region,0-10%,55<=,60,1,1,0
Scotland,50-60%,0-35,90,1,1,0
Yorkshire Region,10-20,35-55,30,1,1,0
East Anglian Region,20-30%,0-35,60,1,1,0
East Midlands Region,90-100%,0-35,120,1,1,0
London Region,90-100%,0-35,60,1,1,0
Ireland,30-40%,0-35,60,1,1,0
London Region,20-30%,0-35,30,1,1,0
Yorkshire Region,50-60%,35-55,280,1,1,0
London Region,10-20,0-35,60,1,1,0
North Western Region,0-10%,0-35,120,1,1,0
East Anglian Region,30-40%,0-35,180,1,1,0
Scotland,50-60%,0-35,60,1,1,0
East Anglian Region,0-10%,0-35,55,1,1,0
South West Region,70-80%,35-55,120,1,1,0
London Region,80-90%,35-55,120,1,1,0
Wales,90-100%,0-35,60,1,1,0
Scotland,20-30%,0-35,90,1,1,0
Wales,0-10%,0-35,90,1,1,0
London Region,90-100%,0-35,120,1,1,0
Wales,20-30%,35-55,120,1,1,0
West Midlands Region,50-60%,0-35,60,1,1,0
East Midlands Region,30-40%,35-55,360,1,1,0
Scotland,70-80%,0-35,90,1,1,0
Wales,90-100%,35-55,150,1,1,0
Scotland,30-40%,0-35,120,1,1,0
Scotland,20-30%,0-35,60,1,1,0
West Midlands Region,10-20,0-35,120,1,1,0
Ireland,60-70%,0-35,90,1,1,0
South West Region,0-10%,0-35,130,1,1,0
East Anglian Region,50-60%,0-35,60,1,1,0
North Region,20-30%,0-35,45,1,1,0
East Anglian Region,10-20,0-35,60,1,1,0
North Western Region,10-20,0-35,90,1,1,0
East Anglian Region,10-20,0-35,80,1,1,0
North Region,20-30%,0-35,90,1,1,0
West Midlands Region,10-20,0-35,60,1,1,0
South East Region,60-70%,0-35,60,1,1,0
East Anglian Region,10-20,0-35,60,1,1,0
Wales,90-100%,0-35,150,1,1,0
East Anglian Region,90-100%,35-55,60,1,1,0
East Midlands Region,60-70%,35-55,175,1,1,0
South West Region,30-40%,35-55,120,1,1,0
Wales,70-80%,35-55,60,1,1,0
South East Region,40-50%,55<=,150,1,1,0
East Anglian Region,0-10%,0-35,105,1,1,0
East Midlands Region,20-30%,0-35,60,1,1,0
South East Region,40-50%,0-35,60,1,1,0
West Midlands Region,80-90%,35-55,120,1,1,0
Wales,90-100%,0-35,250,1,1,0
West Midlands Region,80-90%,0-35,120,1,1,0
West Midlands Region,20-30%,35-55,60,1,1,0
North Western Region,50-60%,0-35,75,1,1,0
London Region,0-10%,0-35,40,1,1,0
Ireland,40-50%,35-55,270,1,1,0
