gender,age,birthplace,M17,M18,M19,M21,M22,M23,M24,M26,M27,M28,M29,M30,M32,M33,M34,M35,M36,M38,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M51,M53,M55,M56,M57,Probability
1,1,1,6.5,9.0,6.5,8.0,6.5,7.5,6.5,7.5,8.0,6.5,8.0,7.5,6.5,7.5,7.0,7.0,6.0,7.5,7.5,5.5,7.0,6.0,7.0,7.5,8.5,7.5,7.0,8.5,6.0,8.0,6.0,8.5,6.5,1
1,1,0,6.0,8.0,6.0,8.5,7.5,6.5,5.5,9.0,8.0,8.5,7.0,6.5,8.0,5.5,6.5,7.0,7.0,6.5,8.5,6.5,8.0,6.0,8.0,6.5,9.5,8.0,8.5,9.0,7.0,8.5,8.0,8.0,8.0,1
1,1,0,7.0,7.5,5.5,7.0,6.0,5.0,6.0,6.0,6.0,6.5,7.5,4.5,6.0,5.0,6.5,2.5,4.5,8.0,5.5,7.5,5.5,5.0,7.5,8.0,7.0,4.89,2.5,0.0,6.0,7.5,5.5,6.5,2.0,0
1,0,0,8.5,8.5,7.5,8.0,7.0,7.5,8.0,6.0,8.0,6.0,8.5,5.0,5.0,6.0,6.5,7.5,5.5,7.5,7.5,7.0,8.0,6.0,6.5,7.5,6.0,6.5,5.5,7.5,5.5,7.0,6.0,6.5,9.5,1
0,1,0,6.5,8.5,7.0,9.0,7.0,8.0,7.5,8.5,8.0,7.5,9.0,8.0,7.0,7.5,8.5,7.0,7.0,6.0,7.5,6.0,8.0,8.0,8.5,6.0,7.5,8.0,7.5,8.5,7.5,8.5,8.0,8.0,7.5,1
1,1,1,5.0,7.5,6.0,8.5,6.5,6.0,6.0,5.5,7.5,6.0,8.5,7.0,8.0,7.5,8.5,8.5,7.0,8.0,7.5,7.5,8.0,8.5,7.0,8.0,6.5,8.03,8.0,9.0,8.5,8.5,8.0,9.5,9.0,1
1,0,0,8.5,8.5,6.0,5.0,7.0,7.0,9.0,0.0,7.01,7.0,6.5,5.0,6.0,6.0,6.5,8.0,7.5,7.0,9.0,5.5,8.0,6.5,6.5,7.01,6.0,7.5,7.5,5.0,8.5,7.01,7.5,7.5,5.5,1
1,1,1,5.0,6.75,7.0,8.5,8.5,6.0,6.75,7.0,7.0,5.5,8.0,6.0,10.0,5.5,6.5,7.5,7.5,6.5,6.75,8.0,6.75,7.5,6.0,6.5,5.5,6.0,6.75,8.5,9.0,8.0,6.5,9.0,8.5,1
1,1,1,6.5,7.5,6.0,7.0,5.5,6.0,6.5,7.0,7.0,6.5,7.0,6.0,6.0,6.5,8.0,8.0,6.0,8.5,6.0,5.5,6.5,6.0,7.5,8.5,6.5,6.5,6.0,2.0,7.5,7.5,6.0,7.5,8.0,1
1,0,0,6.0,5.61,5.5,6.5,7.5,5.5,5.61,6.0,5.0,5.0,5.5,5.5,6.5,5.5,5.0,5.0,5.5,5.0,5.61,5.5,5.61,5.5,6.0,5.0,5.0,5.5,5.61,7.0,5.0,8.5,6.0,7.0,6.0,0
1,1,1,7.0,7.3,8.0,7.3,7.0,7.0,8.5,7.5,7.3,6.0,8.0,6.0,10.0,7.0,6.5,8.0,7.0,7.5,8.5,5.5,7.0,7.0,7.5,6.5,8.0,8.5,9.0,7.0,7.5,9.0,9.0,8.5,9.5,1
1,1,0,6.5,8.5,5.5,7.0,7.0,6.0,6.0,7.0,7.5,6.0,7.0,6.0,6.0,6.5,6.5,6.5,5.5,8.0,6.5,6.0,6.5,6.5,7.5,6.5,8.0,7.0,7.5,6.5,7.0,7.5,7.5,7.0,8.5,1
1,1,0,7.0,8.5,6.0,8.0,6.5,6.0,5.5,6.5,6.5,6.5,7.5,6.0,6.0,8.0,7.0,7.0,7.0,5.5,6.5,5.5,7.0,5.0,7.0,5.5,8.0,7.0,6.5,8.0,6.0,8.0,6.5,7.0,7.0,1
1,1,1,5.0,6.68,6.0,7.0,7.0,9.0,6.68,7.5,6.0,7.0,7.0,6.0,5.5,6.5,8.0,5.5,8.5,6.5,6.68,7.5,6.68,6.5,7.5,8.5,7.0,7.5,6.68,8.0,8.5,8.0,5.5,8.5,5.5,1
1,0,0,6.5,9.0,6.5,5.5,8.0,7.0,6.5,5.0,8.5,6.0,5.0,6.5,6.5,8.0,8.5,7.0,6.5,9.0,7.5,7.0,8.0,6.0,6.5,6.5,8.0,7.5,7.5,7.5,7.0,7.0,7.5,5.5,8.5,1
1,0,1,8.5,9.0,7.0,8.0,10.0,8.0,7.5,9.0,10.0,8.0,6.0,8.5,8.5,7.5,9.5,9.0,7.5,10.0,9.0,9.5,8.5,9.5,6.5,10.0,8.0,9.0,8.0,8.0,7.5,8.0,9.0,8.0,9.5,1
1,1,0,7.0,8.5,6.5,7.0,7.0,5.0,5.0,7.5,8.0,6.0,8.0,6.5,6.0,7.5,7.5,7.0,6.0,8.0,7.5,6.0,5.5,5.5,7.0,7.0,7.5,6.0,6.0,6.0,6.0,6.0,7.5,5.0,8.5,1
1,1,1,5.5,8.0,6.5,7.5,6.5,5.0,5.0,7.0,7.0,6.0,7.0,5.0,5.0,5.5,6.0,6.5,7.0,6.0,6.0,5.5,8.0,7.0,6.5,6.0,8.0,7.5,6.0,7.5,5.5,8.5,7.0,8.0,7.0,1
1,0,0,6.5,9.0,6.5,7.5,7.0,7.0,6.5,6.0,6.0,7.5,8.0,6.0,6.0,7.0,5.5,7.0,6.0,8.5,5.5,6.0,7.5,5.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,6.0,6.5,7.5,9.0,1
1,1,0,6.5,8.5,6.0,9.0,9.5,8.5,7.5,6.5,8.5,7.5,8.5,8.5,7.5,8.0,8.0,8.0,8.5,9.0,9.0,7.5,8.0,8.0,7.5,9.0,7.0,8.42,8.5,9.0,7.5,7.5,9.0,9.5,9.5,1
1,1,1,6.0,8.5,6.5,8.0,9.0,5.4,6.5,7.0,8.5,6.0,9.0,7.0,7.5,7.0,8.5,8.0,6.5,7.0,7.0,5.0,8.0,7.0,7.5,7.0,7.5,6.0,6.0,7.5,7.0,5.0,7.0,6.0,9.0,1
1,1,0,7.0,9.0,6.0,9.0,8.5,8.0,8.5,7.5,8.5,9.0,8.5,8.0,8.5,8.0,9.0,9.0,8.5,8.0,8.0,7.0,6.0,8.0,8.5,8.0,8.0,8.15,7.5,8.0,8.5,9.0,8.5,9.5,9.0,1
0,1,0,6.0,7.43,7.5,7.0,9.0,10.0,7.43,7.5,7.5,8.5,5.5,9.0,8.5,7.0,7.5,5.5,8.0,6.5,7.43,9.5,7.43,7.5,7.0,7.5,7.0,8.0,7.43,8.0,8.5,8.5,8.0,10.0,6.0,1
1,0,0,5.5,7.0,6.5,7.0,7.5,5.5,6.0,5.0,7.0,7.0,7.0,5.5,6.0,6.0,8.5,6.5,5.5,6.5,7.5,6.0,7.0,7.0,7.5,6.5,7.5,7.0,6.5,8.0,6.0,8.5,7.0,8.0,7.0,1
1,0,1,7.0,8.5,6.0,7.5,8.5,7.0,6.0,8.0,8.5,7.5,8.0,7.0,6.5,8.0,8.0,7.0,6.0,6.5,7.5,6.5,7.5,6.5,7.5,6.5,9.0,7.5,6.5,8.0,6.0,8.5,7.5,8.0,7.0,1
1,0,0,7.0,8.0,6.0,7.5,6.0,5.5,5.0,7.0,6.5,6.0,5.5,5.5,5.5,7.5,8.5,5.5,6.5,7.5,6.0,5.0,5.5,6.0,6.5,5.5,7.5,7.0,7.0,8.0,6.5,5.0,7.5,7.0,8.5,1
1,1,0,7.0,8.0,6.5,8.0,6.5,6.0,6.0,8.0,6.5,6.5,7.5,5.5,6.5,6.5,7.0,7.5,6.0,8.0,6.5,5.5,7.0,7.0,7.0,8.0,6.5,7.0,8.0,7.5,8.0,7.5,7.0,8.0,7.0,1
0,0,0,9.0,9.5,7.5,5.0,7.0,8.5,5.0,0.0,6.9,6.5,5.5,5.0,5.5,5.5,5.0,5.5,8.5,7.0,5.5,5.5,7.0,6.5,5.9,6.9,7.0,7.5,6.5,6.0,7.0,6.9,7.5,7.5,7.0,1
1,1,0,5.5,8.0,6.5,5.5,6.5,5.5,6.5,5.5,7.5,5.0,5.5,6.0,6.0,5.5,8.0,6.0,6.5,8.0,6.0,7.0,5.5,6.0,6.0,8.0,8.0,5.5,6.5,7.5,5.5,6.5,7.0,6.0,8.5,1
1,0,0,9.0,9.0,7.0,7.0,7.5,8.5,8.0,0.0,7.56,8.0,7.5,6.0,7.0,7.0,8.5,6.5,8.5,7.0,7.0,6.5,8.0,6.5,7.55,7.56,8.0,8.0,6.5,6.0,8.0,7.56,8.5,8.5,6.0,1
1,1,1,7.5,7.5,5.0,5.0,5.0,5.0,6.5,7.5,7.0,5.5,6.0,5.0,5.5,6.5,9.5,5.0,6.0,6.5,6.0,5.5,6.0,6.0,7.5,6.5,7.5,5.0,7.5,6.5,6.0,7.0,7.5,5.5,9.5,1
1,0,0,9.0,8.5,6.0,7.5,7.5,8.0,5.0,7.5,8.0,7.0,8.0,5.5,6.5,7.5,8.5,7.5,5.5,8.5,7.0,5.0,6.5,8.0,6.0,8.0,7.0,7.5,7.5,6.5,5.0,5.5,7.5,7.0,7.0,1
1,0,0,5.5,7.0,5.5,7.5,6.0,6.0,7.0,6.0,6.5,6.0,8.0,5.0,6.0,7.5,6.5,8.5,7.0,8.0,5.0,6.5,7.5,6.5,7.0,8.0,7.5,6.86,5.5,5.0,7.0,7.0,6.5,8.5,9.0,1
1,1,0,6.0,9.0,7.0,6.0,7.5,7.0,5.0,6.0,9.5,6.0,5.5,5.0,7.0,6.0,8.0,6.5,6.0,9.0,7.0,5.5,8.0,5.5,6.5,8.5,7.5,7.0,6.0,5.0,5.5,5.0,7.5,5.0,9.0,1
1,0,0,6.5,7.0,6.0,6.5,6.5,7.0,5.5,6.5,8.0,6.5,5.5,7.0,5.5,5.5,6.5,7.0,5.5,7.5,6.0,6.0,6.0,5.5,6.0,7.5,7.5,2.5,4.0,8.0,5.5,6.5,5.5,7.5,6.5,0
1,1,0,6.0,7.0,6.5,7.5,6.0,6.0,5.5,5.5,7.5,6.5,8.0,6.0,5.5,7.0,7.5,7.0,5.5,7.0,6.0,6.0,7.0,6.5,5.5,7.5,5.5,6.0,6.5,5.5,5.5,5.5,6.5,6.0,8.5,1
0,0,0,7.5,9.0,6.5,7.5,5.5,7.0,7.0,6.0,8.0,6.5,6.5,5.5,7.0,7.5,8.5,6.0,7.0,8.5,6.0,6.0,7.0,5.5,7.0,7.5,7.5,7.5,7.5,8.0,6.0,5.0,7.5,7.0,9.0,1
1,1,0,6.0,8.0,5.5,6.5,6.5,7.5,6.0,6.0,8.0,5.0,5.0,5.0,5.5,6.5,5.5,7.0,7.0,7.5,6.0,7.0,5.0,5.5,6.5,7.5,8.0,7.0,6.5,6.5,6.0,7.0,7.0,5.5,8.5,1
1,1,0,6.0,7.0,5.0,7.0,5.5,5.5,6.5,5.5,6.5,5.0,6.0,5.0,4.5,7.0,7.5,8.0,5.0,7.5,6.0,6.0,6.5,6.0,6.0,7.5,6.0,6.83,7.5,7.5,6.5,7.0,7.5,6.5,9.5,1
1,1,1,6.0,6.5,6.0,8.0,7.0,6.5,5.0,6.5,6.5,5.0,6.0,5.5,6.0,5.5,7.0,7.0,7.0,7.5,6.0,5.5,7.0,6.5,7.0,7.5,5.5,6.62,6.0,5.0,7.0,7.0,6.5,8.0,8.5,1
0,0,0,5.0,6.08,7.0,5.5,7.0,6.0,6.08,6.0,7.0,6.5,5.5,7.0,8.5,7.0,7.0,5.0,5.5,5.5,6.08,7.0,6.08,7.0,6.0,5.0,6.0,6.5,6.08,6.5,6.0,7.5,5.5,9.5,6.5,1
1,1,1,7.5,8.0,6.0,8.5,7.0,7.0,5.5,6.0,8.0,7.0,7.5,7.0,6.5,7.5,7.5,8.5,5.5,6.0,7.5,7.5,7.5,6.5,7.0,6.0,7.0,7.5,6.5,8.0,7.0,8.0,7.0,8.0,6.0,1
1,1,0,5.0,7.0,7.0,8.5,5.0,6.0,5.0,7.5,7.5,6.0,8.0,6.5,6.0,7.0,1.0,8.5,5.5,6.5,5.5,7.5,7.0,6.5,7.0,6.5,7.0,6.25,6.0,7.5,8.0,8.0,6.5,7.0,9.0,1
1,1,0,8.0,8.0,5.5,8.0,8.5,5.0,5.5,7.0,7.0,6.0,7.5,6.5,6.0,8.0,8.0,8.5,5.5,7.0,5.5,7.0,6.5,7.0,7.5,7.0,7.0,7.21,6.5,8.0,8.0,8.0,7.5,7.5,9.0,1
0,1,0,6.0,6.76,7.0,8.5,8.5,6.0,6.76,8.5,6.0,7.5,7.0,6.5,7.5,6.0,5.0,5.0,7.0,5.0,6.76,7.5,6.76,8.5,7.0,5.0,6.0,7.0,6.76,8.0,9.0,7.5,6.5,8.5,6.0,1
1,1,0,6.5,5.65,6.0,6.0,6.5,5.5,5.65,6.5,5.5,5.0,6.0,5.0,6.5,5.0,7.5,5.0,5.5,6.5,5.65,5.5,5.65,7.5,6.0,5.0,6.5,5.0,5.65,6.5,6.5,9.0,5.0,7.0,5.0,0
1,1,0,5.0,6.19,7.0,6.0,8.5,5.0,6.19,5.5,5.5,5.5,6.5,5.0,7.5,6.0,7.0,5.0,6.5,5.5,6.19,7.5,6.19,5.0,6.5,7.0,7.5,6.5,6.19,8.5,6.0,6.5,5.5,7.5,5.0,1
1,1,0,6.5,8.0,6.0,9.0,7.5,5.5,6.0,8.5,7.0,8.5,8.5,5.5,7.5,6.5,6.0,9.0,5.5,7.0,7.5,6.0,8.5,6.0,6.5,7.0,8.0,8.0,7.5,9.5,7.0,9.0,8.0,9.0,8.0,1
0,1,1,6.5,8.0,5.5,7.5,6.0,7.0,7.5,7.5,8.5,7.0,8.0,5.0,7.0,7.5,8.5,9.0,8.0,9.0,7.0,8.0,7.5,8.0,7.5,9.0,7.5,8.04,8.0,9.0,9.0,7.5,8.5,9.5,8.5,1
1,1,0,8.0,8.0,6.0,9.5,9.0,9.0,8.0,8.0,8.0,9.5,9.0,9.0,8.0,5.5,5.0,8.5,8.0,6.5,8.0,8.0,8.5,6.0,7.5,6.5,8.5,7.5,7.5,8.5,8.0,7.0,8.5,8.5,7.5,1
1,0,0,6.0,8.0,5.5,9.0,2.5,2.5,8.5,7.0,4.0,7.5,9.0,6.0,7.0,6.5,7.0,2.5,6.5,8.0,5.0,6.5,7.0,7.0,6.0,8.0,8.0,4.92,7.0,0.0,7.0,8.5,7.5,6.5,0.0,0
0,1,0,6.5,7.5,5.0,8.5,7.5,6.0,6.5,6.0,7.5,6.5,8.5,6.0,6.0,7.5,8.5,8.0,6.5,8.0,6.0,7.5,8.0,7.5,7.5,8.0,8.5,7.47,8.0,9.0,7.0,8.0,7.0,8.0,9.0,1
0,1,0,7.5,8.0,6.5,9.0,6.5,8.0,7.0,8.5,7.5,8.5,8.5,8.0,7.0,7.5,7.5,8.5,7.0,7.0,7.5,8.0,8.5,8.0,8.5,7.0,8.5,8.5,8.0,9.0,6.5,7.5,8.0,8.0,8.0,1
1,1,0,7.0,7.0,6.5,8.5,9.0,8.5,5.0,9.0,8.0,9.0,7.5,8.5,7.0,6.5,5.5,8.0,6.5,8.0,5.5,6.5,5.5,8.0,7.0,8.0,8.5,7.0,7.5,9.0,6.5,8.0,7.5,9.0,6.0,1
1,1,1,6.5,9.0,5.5,7.0,5.5,6.5,7.0,6.5,6.0,6.0,7.0,6.5,6.0,6.0,6.0,5.5,6.5,8.5,6.0,5.5,7.5,6.5,5.5,6.5,6.5,6.5,7.0,9.0,6.5,6.0,7.0,8.0,9.0,1
1,0,1,8.5,5.0,6.5,5.5,5.0,6.5,5.0,0.0,6.1,5.0,6.0,5.0,5.5,5.5,5.5,5.0,8.0,7.0,5.0,5.5,5.0,5.5,5.4,6.1,5.5,8.0,6.0,5.0,7.0,6.1,6.0,7.0,5.0,1
1,1,1,7.0,9.5,6.0,8.0,7.0,6.5,6.5,6.5,5.5,6.5,8.0,6.0,8.0,6.0,9.5,8.5,5.5,8.5,5.5,8.0,8.5,6.0,7.0,9.0,8.0,7.5,7.5,8.5,8.5,7.0,7.5,5.5,9.0,1
1,0,0,5.5,6.06,6.5,6.0,7.5,5.0,6.06,5.5,5.0,7.0,6.0,5.5,5.0,7.5,6.0,5.0,5.5,8.0,6.06,5.5,6.06,8.5,6.5,6.0,6.5,6.0,6.06,7.5,7.5,7.5,5.5,9.0,6.0,1
1,0,0,6.5,7.0,6.5,7.0,6.0,6.5,7.0,5.5,6.0,6.5,6.5,7.0,5.5,6.0,5.0,5.5,5.5,6.0,6.5,5.0,6.5,7.0,5.0,5.0,6.8,6.0,5.0,5.0,5.5,5.93,5.5,6.0,5.93,0
1,1,1,6.5,8.0,6.0,6.5,7.0,7.5,5.5,7.5,5.5,6.5,7.5,7.5,6.0,7.5,7.0,7.5,5.5,5.5,6.5,6.0,7.0,7.0,7.5,5.5,8.0,7.0,7.0,8.0,6.5,8.5,6.5,8.0,6.0,1
1,1,0,5.5,7.0,6.0,7.5,6.5,5.0,5.5,5.5,7.5,6.5,6.0,5.0,5.5,5.5,6.5,6.5,5.5,6.5,5.5,6.0,7.5,5.0,6.5,6.5,7.5,3.0,4.5,7.5,5.5,8.5,5.5,6.5,7.0,1
1,1,1,6.5,8.5,5.0,6.5,5.5,5.5,5.5,6.5,7.0,5.0,6.0,6.5,6.0,6.5,8.5,6.0,5.0,7.5,5.5,5.0,6.5,5.5,7.5,6.5,6.0,6.0,5.0,5.5,6.5,7.0,6.0,5.5,8.5,1
1,0,0,5.0,8.0,0.0,7.5,6.5,4.5,4.5,5.0,5.5,5.0,7.0,5.0,4.5,3.5,6.0,7.5,6.0,7.5,6.0,2.5,5.5,4.5,6.0,6.5,7.0,5.5,4.0,0.5,5.0,6.0,0.0,0.0,0.0,0
1,1,0,9.0,8.5,5.0,8.5,7.5,8.0,5.5,8.0,8.5,7.5,8.5,7.0,7.0,7.0,7.5,8.0,7.0,7.0,8.0,8.5,7.5,8.0,5.5,8.5,6.0,8.0,7.5,8.0,7.5,7.0,8.0,6.5,6.0,1
1,1,0,6.5,7.5,5.5,8.0,9.0,7.0,8.0,8.0,7.5,6.5,8.0,6.0,8.0,7.5,8.0,8.0,6.0,8.0,8.0,7.0,7.5,7.5,7.0,8.0,7.5,7.83,8.0,9.0,7.0,7.0,8.0,9.0,9.0,1
1,0,0,7.0,8.0,5.5,6.0,6.0,6.0,6.0,5.0,8.0,7.0,5.0,5.5,5.5,6.0,6.0,6.5,5.5,7.5,5.0,5.0,7.0,5.0,6.5,5.5,8.0,5.5,7.0,7.0,5.5,6.5,6.5,5.0,9.0,1
